laureate_id,name,category,year,birth_location,birth_lat,birth_lon,work_location,work_lat,work_lon,notes
medicine_1988_439,George H. Hitchings,medicine,1988,"Hoquiam, WA, USA",46.980278,-123.885556,"Research Triangle Park, NC, USA",35.899153,-78.866926,
medicine_1988_438,Gertrude B. Elion,medicine,1988,"New York, NY, USA",40.715758,-74.0113,"Research Triangle Park, NC, USA",35.899153,-78.866926,
medicine_1988_437,Sir James W. Black,medicine,1988,"Uddingston, Scotland",55.818958,-4.082486,"London, United Kingdom",51.510235,-0.120852,
medicine_1989_441,Harold E. Varmus,medicine,1989,"Oceanside, NY, USA",40.638714,-73.640129,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_1989_440,J. Michael Bishop,medicine,1989,"York, PA, USA",39.930149,-76.691902,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_1990_443,E. Donnall Thomas,medicine,1990,"Mart, TX, USA",31.5425,-96.831111,"Seattle, WA, USA",47.611072,-122.355118,
medicine_1990_442,Joseph E. Murray,medicine,1990,"Milford, MA, USA",42.360252,-71.058289,"Boston, MA, USA",42.36042,-71.05681,
medicine_1991_445,Bert Sakmann,medicine,1991,"Stuttgart, Germany",48.775924,9.182014,"Heidelberg, Germany",49.39922,8.680522,
medicine_1991_444,Erwin Neher,medicine,1991,"Landsberg, Germany",48.051498,10.873773,"Göttingen, Germany",51.539385,9.913113,
medicine_1992_446,Edmond H. Fischer,medicine,1992,"Shanghai, China",31.23441,121.490343,"Seattle, WA, USA",47.611072,-122.355118,
medicine_1992_447,Edwin G. Krebs,medicine,1992,"Lansing, IA, USA",43.361389,-91.223333,"Seattle, WA, USA",47.611072,-122.355118,
medicine_1993_449,Phillip A. Sharp,medicine,1993,"Falmouth, KY, USA",38.676739,-84.33046,"Cambridge, MA, USA",42.374024,-71.107306,
medicine_1993_448,Richard J. Roberts,medicine,1993,"Derby, United Kingdom",52.921667,-1.476667,"Beverly, MA, USA",42.558789,-70.877268,
medicine_1994_450,Alfred G. Gilman,medicine,1994,"New Haven, CT, USA",41.307802,-72.932531,"Dallas, TX, USA",32.779831,-96.801627,
medicine_1994_451,Martin Rodbell,medicine,1994,"Baltimore, MD, USA",39.291586,-76.625305,"Research Triangle Park, NC, USA",35.899153,-78.866926,
medicine_1995_453,Christiane Nüsslein-Volhard,medicine,1995,"Magdeburg, Germany",52.131588,11.639961,"Tübingen, Germany",48.521356,9.05796,
medicine_1995_452,Edward B. Lewis,medicine,1995,"Wilkes-Barre, PA, USA",41.244444,-75.878056,"Pasadena, CA, USA",34.150071,-118.142111,
medicine_1995_454,Eric F. Wieschaus,medicine,1995,"South Bend, IN, USA",41.68338,-86.250008,"Princeton, NJ, USA",40.359783,-74.668268,
medicine_1996_455,Peter C. Doherty,medicine,1996,"Brisbane, Australia",-27.468967,153.023499,"Memphis, TN, USA",35.149397,-90.040365,
medicine_1996_456,Rolf M. Zinkernagel,medicine,1996,"Basel, Switzerland",47.560153,7.58788,"Zurich, Switzerland",47.376909,8.541697,
medicine_1997_457,Stanley B. Prusiner,medicine,1997,"Des Moines, IA, USA",41.59103,-93.604668,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_1998_460,Ferid Murad,medicine,1998,"Whiting, IN, USA",41.676111,-87.490611,"Houston, TX, USA",29.769539,-95.389817,
medicine_1998_459,Louis J. Ignarro,medicine,1998,"Brooklyn, NY, USA",40.676379,-73.949819,"Los Angeles, CA, USA",34.062144,-118.225001,
medicine_1998_458,Robert F. Furchgott,medicine,1998,"Charleston, SC, USA",32.783333,-79.931944,"Brooklyn, NY, USA",40.676379,-73.949819,
medicine_1999_461,Günter Blobel,medicine,1999,"Waltersdorf, Germany",51.588056,15.713056,"New York, NY, USA",40.715758,-74.0113,
medicine_2000_722,Arvid Carlsson,medicine,2000,"Uppsala, Sweden",59.858503,17.638748,"Gothenburg, Sweden",57.707168,12.003677,
medicine_2000_724,Eric R. Kandel,medicine,2000,"Vienna, Austria",48.207646,16.372793,"New York, NY, USA",40.715758,-74.0113,
medicine_2000_723,Paul Greengard,medicine,2000,"New York, NY, USA",40.715758,-74.0113,"New York, NY, USA",40.715758,-74.0113,
medicine_2001_735,Leland H. Hartwell,medicine,2001,"Los Angeles, CA, USA",34.062144,-118.225001,"Seattle, WA, USA",47.611072,-122.355118,
medicine_2001_737,Sir Paul M. Nurse,medicine,2001,"Norwich, United Kingdom",52.628611,1.292778,"London, United Kingdom",51.510235,-0.120852,
medicine_2001_736,Tim Hunt,medicine,2001,"Neston, United Kingdom",53.290584,-3.069102,"London, United Kingdom",51.510235,-0.120852,
medicine_2002_751,H. Robert Horvitz,medicine,2002,"Chicago, IL, USA",41.876228,-87.638416,"Cambridge, MA, USA",42.374024,-71.107306,
medicine_2002_752,John E. Sulston,medicine,2002,"Fulmer, United Kingdom",51.561,-0.558,"Cambridge, United Kingdom",52.194605,0.135092,
medicine_2002_750,Sydney Brenner,medicine,2002,"Germiston, South Africa",-26.2348,28.1766,"Berkeley, CA, USA",37.87179,-122.274715,
medicine_2003_764,Paul C. Lauterbur,medicine,2003,"Sidney, OH, USA",40.289722,-84.161111,"Urbana, IL, USA",40.110863,-88.206265,
medicine_2003_765,Sir Peter Mansfield,medicine,2003,"London, United Kingdom",51.510235,-0.120852,"Nottingham, United Kingdom",52.954408,-1.154957,
medicine_2004_775,Linda B. Buck,medicine,2004,"Seattle, WA, USA",47.611072,-122.355118,"Seattle, WA, USA",47.611072,-122.355118,
medicine_2004_774,Richard Axel,medicine,2004,"New York, NY, USA",40.715758,-74.0113,"New York, NY, USA",40.715758,-74.0113,
medicine_2005_789,Barry J. Marshall,medicine,2005,"Kalgoorlie, Australia",-30.787453,121.459778,"Nedlands, Australia",-31.978899,115.805738,
medicine_2005_790,J. Robin Warren,medicine,2005,"Adelaide, Australia",-34.92694,138.598792,"Perth, Australia",-31.9558967,115.8605784,"Perth, Australia, specifically at the Royal Perth Hospital"
medicine_2006_802,Andrew Z. Fire,medicine,2006,"Stanford, CA, USA",37.424734,-122.163858,"Stanford, CA, USA",37.424734,-122.163858,
medicine_2006_803,Craig C. Mello,medicine,2006,"New Haven, CT, USA",41.307802,-72.932531,"Worcester, MA, USA",42.262587,-71.803964,
medicine_2007_811,Mario R. Capecchi,medicine,2007,"Verona, Italy",45.438496,10.992412,"Salt Lake City, UT, USA",40.760369,-111.892341,
medicine_2007_813,Oliver Smithies,medicine,2007,"Halifax, United Kingdom",53.725,-1.863,"Chapel Hill, NC, USA",35.912309,-79.055421,
medicine_2007_812,Sir Martin J. Evans,medicine,2007,"Stroud, United Kingdom",51.745422,-2.219861,"Cardiff, United Kingdom",51.484043,-3.169346,
medicine_2008_824,Françoise Barré-Sinoussi,medicine,2008,"Paris, France",48.860093,2.355954,"Paris, France",48.860093,2.355954,
medicine_2008_823,Harald zur Hausen,medicine,2008,"Gelsenkirchen, Germany",51.516667,7.1,"Heidelberg, Germany",49.39922,8.680522,
medicine_2008_825,Luc Montagnier,medicine,2008,"Chabris, France",47.255,1.653333,"Paris, France",48.860093,2.355954,
medicine_2009_836,Carol W. Greider,medicine,2009,"San Diego, CA, USA",32.7305,-117.166696,"Baltimore, MD, USA",39.291586,-76.625305,
medicine_2009_835,Elizabeth H. Blackburn,medicine,2009,"Hobart, Tasmania, Australia",-42.882746,147.326068,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_2009_837,Jack W. Szostak,medicine,2009,"London, United Kingdom",51.510235,-0.120852,"Boston, MA, USA",42.36042,-71.05681,
medicine_2010_848,Robert G. Edwards,medicine,2010,"Batley, United Kingdom",53.716667,-1.635556,"Cambridge, United Kingdom",52.194605,0.135092,
medicine_2011_861,Bruce A. Beutler,medicine,2011,"Chicago, IL, USA",41.876228,-87.638416,"Dallas, TX, USA",32.779831,-96.801627,
medicine_2011_862,Jules A. Hoffmann,medicine,2011,"Echternach, Luxembourg",49.812096,6.421486,"Strasbourg, France",48.573361,7.752464,
medicine_2011_863,Ralph M. Steinman,medicine,2011,"Montreal, Canada",45.502786,-73.569058,"New York, NY, USA",40.715758,-74.0113,
medicine_2012_875,Shinya Yamanaka,medicine,2012,"Osaka, Japan",34.693756,135.50145,"Kyoto, Japan",35.017709,135.761432,
medicine_2012_874,Sir John B. Gurdon,medicine,2012,"Dippenhall, United Kingdom",51.212059,-0.835956,"Cambridge, United Kingdom",52.194605,0.135092,
medicine_2013_884,James E. Rothman,medicine,2013,"Haverhill, MA, USA",42.783333,-71.083333,"New Haven, CT, USA",41.307802,-72.932531,
medicine_2013_885,Randy W. Schekman,medicine,2013,"St. Paul, MN, USA",44.944167,-93.093611,"Berkeley, CA, USA",37.87179,-122.274715,
medicine_2013_886,Thomas C. Südhof,medicine,2013,"Göttingen, Germany",51.539385,9.913113,"Stanford, CA, USA",37.424734,-122.163858,
medicine_2014_905,Edvard I. Moser,medicine,2014,"Ålesund, Norway",62.471239,6.154239,"Trondheim, Norway",63.430515,10.395053,
medicine_2014_903,John O'Keefe,medicine,2014,"New York, NY, USA",40.715758,-74.0113,"London, United Kingdom",51.510235,-0.120852,
medicine_2014_904,May-Britt Moser,medicine,2014,"Fosnavåg, Norway",62.341667,5.633889,"Trondheim, Norway",63.430515,10.395053,
medicine_2015_917,Satoshi Ōmura,medicine,2015,"Yamanashi Prefecture, Japan",35.664139,138.568417,"Tokyo, Japan",35.680183,139.769373,
medicine_2015_918,Tu Youyou,medicine,2015,"Zhejiang Ningbo, China",29.868336,121.54399,"Beijing, China",39.9042,116.407396,
medicine_2015_916,William C. Campbell,medicine,2015,"Ramelton, Ireland",55.035556,-7.645556,"Madison, NJ, USA",40.759823,-74.417097,
medicine_2016_927,Yoshinori Ohsumi,medicine,2016,"Fukuoka, Japan",33.590355,130.401716,"Tokyo, Japan",35.680183,139.769373,
medicine_2017_938,Jeffrey C. Hall,medicine,2017,"New York, NY, USA",40.715758,-74.0113,"Maine, ME, USA",45.5,-69.0,
medicine_2017_939,Michael Rosbash,medicine,2017,"Kansas City, MO, USA",39.100105,-94.57814,"Waltham, MA, USA",42.380556,-71.235,
medicine_2017_940,Michael W. Young,medicine,2017,"Miami, FL, USA",25.64809,-80.426262,"New York, NY, USA",40.715758,-74.0113,
medicine_2018_958,James P. Allison,medicine,2018,"Alice, TX, USA",27.750611,-98.070306,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_2018_959,Tasuku Honjo,medicine,2018,"Kyoto, Japan",35.017709,135.761432,"Kyoto, Japan",35.017709,135.761432,
medicine_2019_972,Gregg L. Semenza,medicine,2019,"New York, NY, USA",40.715758,-74.0113,"Baltimore, MD, USA",39.291586,-76.625305,
medicine_2019_971,Sir Peter J. Ratcliffe,medicine,2019,"Lancashire, United Kingdom",53.802814,-2.628226,"Oxford, United Kingdom",51.753363,-1.260979,
medicine_2019_970,William G. Kaelin Jr,medicine,2019,"New York, NY, USA",40.715758,-74.0113,"Boston, MA, USA",42.36042,-71.05681,
medicine_2020_987,Charles M. Rice,medicine,2020,"Sacramento, CA, USA",38.58102,-121.493935,"New York, NY, USA",40.715758,-74.0113,
medicine_2020_985,Harvey J. Alter,medicine,2020,"New York, NY, USA",40.715758,-74.0113,"Bethesda, MD, USA",38.984918,-77.093308,
medicine_2020_986,Michael Houghton,medicine,2020,United Kingdom,54.7023545,-3.2765753,"Edmonton, Canada",53.544389,-113.490927,
medicine_2021_998,Ardem Patapoutian,medicine,2021,"Beirut, Lebanon",33.886944,35.513056,"La Jolla, CA, USA",32.832367,-117.265117,
medicine_2021_997,David Julius,medicine,2021,"New York, NY, USA",40.715758,-74.0113,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_2022_1011,Svante Pääbo,medicine,2022,"Stockholm, Sweden",59.325371,18.070794,"Leipzig, Germany",51.339522,12.384015,
medicine_2023_1025,Drew Weissman,medicine,2023,"Lexington, MA, USA",42.447317,-71.2245,"Philadelphia, PA, USA",39.957132,-75.174342,
medicine_2023_1024,Katalin Karikó,medicine,2023,"Szolnok, Hungary",47.174722,20.176389,"Szeged, Hungary",46.25293,20.141511,
medicine_2024_1036,Gary Ruvkun,medicine,2024,"Berkeley, CA, USA",37.87179,-122.274715,"Boston, MA, USA",42.36042,-71.05681,
medicine_2024_1035,Victor Ambros,medicine,2024,"Hanover, NH, USA",43.702222,-72.289444,"Worcester, MA, USA",42.262587,-71.803964,
medicine_2025_1048,Frederick J. Ramsdell,medicine,2025,"Elmhurst, IL, USA",41.883889,-87.942778,"San Francisco, CA, USA",37.774498,-122.429706,
medicine_2025_1047,Mary E. Brunkow,medicine,2025,"Portland, OR, USA",45.5202471,-122.674194,"Seattle, WA, USA",47.611072,-122.355118,
medicine_2025_1049,Shimon Sakaguchi,medicine,2025,"Nagahama, Shiga, Japan",35.383333,136.283333,"Osaka, Japan",34.693756,135.50145,
peace_1901_463,Frédéric Passy,peace,1901,"Paris, France",48.860093,2.355954,"Paris, France",48.8588897,2.320041,
peace_1901_462,Jean Henry Dunant,peace,1901,"Geneva, Switzerland",46.203397,6.145957,"Geneva, Switzerland",46.2017559,6.1466014,witnessed the horrific aftermath of the Battle of Solferino in northern Italy in 1859
peace_1902_465,Charles Albert Gobat,peace,1902,"Tramelan, Switzerland",47.223333,7.101389,"Bern, Switzerland",46.9484742,7.4521749,IPB headquarters was located at the time
peace_1902_464,Élie Ducommun,peace,1902,"Geneva, Switzerland",46.203397,6.145957,"Bern, Switzerland",46.9484742,7.4521749,IPB headquarters was located at the time
peace_1903_466,William Randal Cremer,peace,1903,"Fareham, United Kingdom",50.85,-1.18,"London, England",51.5074456,-0.1277653,
peace_1904_467,Institute of International Law,peace,1904,"Ghent, Belgium",51.0538286,3.7250121,"Ghent, Belgium",51.0538286,3.7250121,
peace_1905_468,"Baroness Bertha Sophie Felicita von Suttner, née Countess Kinsky von Chinic und Tettau",peace,1905,"Prague, Austrian Empire",50.07507,14.42989,"Harmannsdorf, Austria",48.3877971,16.3717376,"Schloss Harmannsdorf (Harmannsdorf Castle) in Lower Austria, where she lived after returning from the Caucasus in 1885"
peace_1906_470,Theodore Roosevelt Jr.,peace,1906,"New York, NY, USA",40.715758,-74.0113,"Oyster Bay, New York",40.7696568,-73.4998608,"Sagamore Hill, in Oyster Bay, New York, his summer home during the Russo-Japanese war"
peace_1907_471,Ernesto Teodoro Moneta,peace,1907,"Milan, Austrian Empire",45.460249,9.181687,"Milan, Italy",45.4641943,9.1896346,
peace_1907_472,Louis Renault,peace,1907,"Autun, France",46.951111,4.298611,"Paris, France",48.860093,2.355954,
peace_1908_474,Fredrik Bajer,peace,1908,"Næstved, Denmark",55.233333,11.766667,"Copenhagen, Denmark",55.6867243,12.5700724,
peace_1908_473,Klas Pontus Arnoldson,peace,1908,"Gothenburg, Sweden",57.707168,12.003677,"Stockholm, Sweden",59.3251172,18.0710935,
peace_1909_475,Auguste Marie François Beernaert,peace,1909,"Ostend, Belgium",51.225833,2.919444,"The Hague, Netherlands",52.0749456,4.2696802,
peace_1909_476,"Paul Henri Benjamin Balluet d'Estournelles de Constant, Baron de Constant de Rebecque",peace,1909,"La Flèche, France",47.699722,-0.076111,"Paris, France",48.8588897,2.320041,"hometown: La Flche, France"
peace_1910_477,Permanent International Peace Bureau,peace,1910,"Bern, Switzerland",46.9484742,7.4521749,"Bern, Switzerland",46.9484742,7.4521749,
peace_1911_479,Alfred Hermann Fried,peace,1911,"Vienna, Austria",48.207646,16.372793,"Berlin, Germany",52.5173885,13.3951309,
peace_1911_478,Tobias Michael Carel Asser,peace,1911,"Amsterdam, the Netherlands",52.36942,4.907108,"The Hague, Netherlands",52.0749456,4.2696802,
peace_1912_480,Elihu Root,peace,1912,"Clinton, NY, USA",44.943056,-73.9475,"Washington, D.C., USA",38.8950368,-77.0365427,
peace_1913_481,Henri La Fontaine,peace,1913,"Brussels, Belgium",50.849243,4.354815,"Bern, Switzerland",46.9484742,7.4521749,"International Peace Bureau in Bern, Switzerland"
peace_1917_482,International Committee of the Red Cross,peace,1917,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1919_483,Thomas Woodrow Wilson,peace,1919,"Staunton, VA, USA",38.149576,-79.071696,"Washington, D.C., USA",38.8950368,-77.0365427,
peace_1920_484,Léon Victor Auguste Bourgeois,peace,1920,"Paris, France",48.860093,2.355954,"Paris, France",48.8588897,2.320041,
peace_1921_486,Christian Lous Lange,peace,1921,"Stavanger, Norway",58.97,5.731389,"Oslo, Norway",59.9133301,10.7389701,
peace_1921_485,Karl Hjalmar Branting,peace,1921,"Stockholm, Sweden",59.325371,18.070794,"Stockholm, Sweden",59.3251172,18.0710935,
peace_1922_487,Fridtjof Nansen,peace,1922,"Kristiania, Norway",59.917165,10.750092,"Lysaker, Norway",59.9135555,10.6370189,"Polh¿gda, a house he built in Lysaker, Norway, creating the ""Nansen passport"" for stateless refugees"
peace_1925_489,Charles Gates Dawes,peace,1925,"Marietta, OH, USA",39.420611,-81.450306,"Washington, D.C., USA",38.8950368,-77.0365427,
peace_1925_488,Sir Austen Chamberlain,peace,1925,"Birmingham, United Kingdom",52.48561,-1.885354," Mayfield, East Sussex, UK",51.0193508,0.2619784,"Twytt's Ghyll in Mayfield, East Sussex"
peace_1926_490,Aristide Briand,peace,1926,"Nantes, France",47.217222,-1.553889,"Paris, France",48.8588897,2.320041,
peace_1926_491,Gustav Stresemann,peace,1926,"Berlin, Germany",52.522265,13.406852,"Berlin, Germany",52.5173885,13.3951309,
peace_1927_492,Ferdinand Buisson,peace,1927,"Paris, France",48.860093,2.355954,"Paris, France",48.8588897,2.320041,Sorbonne
peace_1927_493,Ludwig Quidde,peace,1927,"Bremen, Germany",53.076944,8.808889,"Berlin, Germany",52.5173885,13.3951309,
peace_1929_494,Frank Billings Kellogg,peace,1929,"Potsdam, NY, USA",44.669722,-74.981111,"Saint Paul, Minnesota, USA",44.9497487,-93.0931028,
peace_1930_495,Lars Olof Jonathan (Nathan) Söderblom,peace,1930,"Trönö, Sweden",61.394789,16.836136,"Uppsala, Sweden",59.8586126,17.6387436,
peace_1931_496,Jane Addams,peace,1931,"Cedarville, IL, USA",42.375,-89.633889,"Chicago, Illinois",41.8755616,-87.6244212,"Chicago, Illinois, at Hull House"
peace_1931_497,Nicholas Murray Butler,peace,1931,"Elizabeth, NJ, USA",40.662222,-74.209167,"New York, NY, USA",40.715758,-74.0113,
peace_1933_498,Sir Norman Angell (Ralph Lane),peace,1933,"Holbeach, United Kingdom",52.803611,0.015278,"Essex, UK",51.7704679,0.4646698,"Northey Island in Essex, UK"
peace_1934_499,Arthur Henderson,peace,1934,"Glasgow, Scotland",55.861111,-4.25,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1935_500,Carl von Ossietzky,peace,1935,"Hamburg, Germany",53.548276,9.987422,"Berlin, Germany",52.5173885,13.3951309,"Hamberg, then Esterwegen concentration camp near Oldenburg in 1933"
peace_1936_501,Carlos Saavedra Lamas,peace,1936,"Buenos Aires, Argentina",-34.603443,-58.396729,"Buenos Aires, Argentina",-34.6095579,-58.3887904,
peace_1937_502,"Edgar Algernon Robert Gascoyne-Cecil, 1st Viscount Cecil of Chelwood",peace,1937,"London, United Kingdom",51.510235,-0.120852,"Hatfield, Hertfordshire, England",51.7634675,-0.2258741,
peace_1938_503,Nansen International Office for Refugees,peace,1938,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1944_482,International Committee of the Red Cross,peace,1944,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1945_505,Cordell Hull,peace,1945,"Olympus, TN, USA",36.566667,-85.083333,"Washington, D.C., USA",38.8950368,-77.0365427,
peace_1946_506,Emily Greene Balch,peace,1946,"Jamaica Plain, MA, USA",42.36042,-71.05681,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1946_507,John Raleigh Mott,peace,1946,"Livingston Manor, NY, USA",41.90036,-74.828217,"Postville, Iowa",43.0865887,-91.5684784,
peace_1947_509,American Friends Service Committee,peace,1947,"Philadelphia, PA, USA",39.9527237,-75.1635262,"Philadelphia, PA, USA",39.9527237,-75.1635262,
peace_1947_508,Friends Service Council,peace,1947,"London, England",51.510235,-0.120852,"London, England",51.510235,-0.120852,
peace_1949_510,"John Boyd Orr, Baron Boyd-Orr of Brechin Mearn",peace,1949,"Kilmaurs, Scotland",55.639131,-4.528094,"Aberdeen, Scotland",57.1482429,-2.0928095,"Aberdeen, West Kilbride, and Edzell"
peace_1950_511,Ralph Bunche,peace,1950,"Detroit, MI, USA",42.331667,-83.0475,"Cambridge, MA, USA",42.374024,-71.107306,
peace_1951_512,Léon Jouhaux,peace,1951,"Paris, France",48.860093,2.355954,"Paris, France",48.8588897,2.320041,
peace_1952_513,Albert Schweitzer,peace,1952,"Kaysersberg, Germany",48.139167,7.260833,"Lambarn, Gabon",,,
peace_1953_514,George Catlett Marshall,peace,1953,"Uniontown, PA, USA",39.9,-79.724444,"Leesburg, Virginia",39.1154506,-77.5645607,"Leesburg, Virginia, at his home, Dodona Manor, and Washington, D. C. "
peace_1954_515,Office of the United Nations High Commissioner for Refugees,peace,1954,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1957_516,Lester Bowles Pearson,peace,1957,"Toronto, Canada",43.654211,-79.384956,"Ottawa, Canada",45.4208777,-75.6901106,
peace_1958_517,Georges Pire,peace,1958,"Dinant, Belgium",50.879204,4.701168,"Huy, Belgium",50.5180856,5.2408138,"Huy, Belgium, at the Dominican priory of La Sarte"
peace_1959_518,Philip J. Noel-Baker,peace,1959,"London, United Kingdom",51.510235,-0.120852,"London, England",51.5074456,-0.1277653,
peace_1960_519,Albert John Lutuli,peace,1960,"Bulawayo, Southern Rhodesia",-20.166667,28.566667,"Groutville, South Africa",-29.3894444,31.2469444,"Groutville, Natal, in South Africa, where he was the chief of the local Zulu community"
peace_1961_520,Dag Hjalmar Agne Carl Hammarskjöld,peace,1961,"Jönköping, Sweden",57.78145,14.15618,"New York, NY, USA",40.7127281,-74.0060152,"personal retreat in sterlen, Sweden, at a farmstead he purchased named Backkra, which he intended to use for quiet contemplation after his career"
peace_1962_217,Linus Carl Pauling,peace,1962,"Portland, OR, USA",45.516667,-122.666667,"Pasadena, CA, USA",34.150071,-118.142111,
peace_1963_482,International Committee of the Red Cross,peace,1963,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1963_523,League of Red Cross Societies,peace,1963,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,"founded in Paris, France"
peace_1964_524,Martin Luther King Jr.,peace,1964,"Atlanta, GA, USA",33.747848,-84.390614,"Atlanta, Georgia",33.7544657,-84.3898151,
peace_1965_525,United Nations Children's Fund,peace,1965,"New York, NY, USA",40.7127281,-74.0060152,"New York, NY, USA",40.7127281,-74.0060152,
peace_1968_526,René Cassin,peace,1968,"Bayonne, France",43.4925,-1.476389,"New York, NY, USA",40.7127281,-74.0060152,united nations
peace_1969_527,International Labour Organization,peace,1969,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,"Rockefeller Foundation in Mexico, starting in 1944, to improve wheat production in the country, research stations near Mexico City and in the Yaqui Valley in the northwest"
peace_1970_528,Norman Ernest Borlaug,peace,1970,"Cresco, IA, USA",43.374444,-92.115,"Mexico City, Mexico",19.3207722,-99.1514678,
peace_1971_529,Willy Brandt,peace,1971,"Lübeck, Germany",53.869722,10.686389,"Berlin, Germany",52.5173885,13.3951309,
peace_1973_530,Henry Alfred Kissinger,peace,1973,"Fürth, Germany",49.478085,10.988187,"Paris, France",48.8588897,2.320041,"The 1973 Paris Peace Accords, which ended the Vietnam War, took place at the Hotel Majestic in Paris, France"
peace_1973_531,Le Duc Tho ,peace,1973,"Nam Ha province, Vietnam",20.533333,105.966667,"Paris, France",48.8588897,2.320041,"The 1973 Paris Peace Accords, which ended the Vietnam War, took place at the Hotel Majestic in Paris, France"
peace_1974_533,Eisaku Satō,peace,1974,"Tabuse, Japan",33.954694,132.041417,"Tokyo, Japan",35.6768601,139.7638947,
peace_1974_532,Seán MacBride,peace,1974,"Paris, France",48.860093,2.355954,"Dublin, Ireland",53.3493795,-6.2605593,"He primarily resided at Roebuck House in Dublin, which had been his mother Maud Gonne's home and served as a base for his activities, but Geneva and NYC"
peace_1975_534,Andrei Dmitrievich Sakharov,peace,1975,"Moscow, Russia",55.741387,37.618892,"Moscow, Russia",55.625578,37.6063916,"Moscow, Soviet Union (now Russia) when he was awarded the 1975 Nobel Peace Prize. However, he was subsequently sent into internal exile in the city of Gorky (now Nizhny Novgorod) in 1980, and was not allowed to return to Moscow until 1986"
peace_1976_535,Elizabeth Williams,peace,1976,"Belfast, Northern Ireland",54.596439,-5.930276,"Belfast, Northern Ireland",54.596439,-5.930276,
peace_1976_536,Mairead Corrigan,peace,1976,"Belfast, Northern Ireland",54.596439,-5.930276,"Belfast, Northern Ireland",54.596439,-5.930276,
peace_1977_537,Amnesty International,peace,1977,"London, United Kingdom",51.510235,-0.120852,"London, United Kingdom",51.510235,-0.120852,
peace_1978_538,Mohamed Anwar al-Sadat,peace,1978,"Mit Abu al-Kawm, Egypt",30.636667,30.913889,"Cairo, Egypt",30.0443879,31.2357257,
peace_1978_539,Menachem Begin,peace,1978,"Brest Litovsk, Russian Empire",52.099275,23.766053,"Jerusalem, Israel",31.7788472,35.2257856,official Prime Minister's residence in Jerusalem (Beit Aghion)
peace_1979_540,Mother Teresa,peace,1979,"Uskup, Ottoman Empire",41.996111,21.431667,"Calcutta, India",22.5726459,88.3638953,Mother Theresa
peace_1980_541,Adolfo Pérez Esquivel,peace,1980,"Buenos Aires, Argentina",-34.603443,-58.396729,"Buenos Aires, Argentina",-34.6095579,-58.3887904,
peace_1981_515,Office of the United Nations High Commissioner for Refugees,peace,1981,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1982_544,Alfonso García Robles,peace,1982,"Zamora, Mexico",19.983333,-102.283333,"Geneva, Switzerland",46.2017559,6.1466014,"Mexico, UN"
peace_1982_543,Alva Myrdal,peace,1982,"Uppsala, Sweden",59.858503,17.638748,"Bromma, Sweden",59.339769,17.9395411,"home they designed in ppelviken, near Bromma"
peace_1983_545,Lech Wałęsa,peace,1983,"Popowo, Poland",52.7,19.4075,"Gdańsk, Poland",54.3520,18.6466,
peace_1984_546,Desmond Mpilo Tutu,peace,1984,"Klerksdorp, South Africa",-26.866667,26.666667,"Soweto, South Africa",-26.2227778,27.89,Soweto on Vilakazi Street
peace_1985_547,International Physicians for the Prevention of Nuclear War,peace,1985,"Boston, Massachusetts, USA",42.3554334,-71.060511,"Boston, Massachusetts, USA",42.3554334,-71.060511,
peace_1986_548,Elie Wiesel,peace,1986,"Sighet, Romania",47.930944,23.894694,"New York, NY, USA",40.7127281,-74.0060152,distinguished professor of Judaic Studies at The City College of New York
peace_1987_549,Oscar Arias Sánchez,peace,1987,"Heredia, Costa Rica",9.998349,-84.116798,"San Jos, Costa Rica",,,
peace_1988_550,United Nations Peacekeeping Forces,peace,1988,"New York, NY, USA",40.7127281,-74.0060152,"New York, NY, USA",40.7127281,-74.0060152,
peace_1989_551,The 14th Dalai Lama (Tenzin Gyatso),peace,1989,"Taktser, Tibet",36.378056,101.865833,"Dharamshala, India",32.2143039,76.3196717,"Dharamshala, Himachal Pradesh, in northern India from Chinese occupation of Tibet, 14th Dalai Lama (Tenzin Gyatso)"
